
LCD ID:5510
DATA,tick_ms,scene,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_hr,s3_spo2,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h,ai_valid,ai_pv_p,ai_load_p,ai_home_soc,ai_raw_home_soc
CTP ID:9147
DATA,920460,1,66.7,1,0.674,0.000,0.000,1,7.293,0.011,0.084,60.9,1,4.786,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,922453,1,66.7,1,0.674,0.000,0.000,1,7.293,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,924482,1,66.7,1,0.673,0.000,0.000,1,7.293,0.011,0.084,60.9,1,4.784,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,926461,1,67.5,1,0.673,0.000,0.000,1,7.291,0.011,0.084,60.9,1,4.784,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,928490,1,66.7,1,0.673,0.000,0.000,1,7.292,0.011,0.084,60.9,1,4.784,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,930469,1,67.5,1,0.673,0.000,0.000,1,7.292,0.011,0.084,60.9,1,4.784,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,932448,1,66.7,1,0.673,0.000,0.000,1,7.293,0.011,0.084,60.9,1,4.784,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,934484,1,66.7,1,0.673,0.000,0.000,1,7.292,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,936463,1,66.7,1,0.673,0.000,0.000,1,7.292,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,938492,1,66.7,1,0.673,0.000,0.000,1,7.291,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,940471,1,66.7,1,0.673,0.000,0.000,1,7.291,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,942451,1,66.7,1,0.673,0.000,0.000,1,7.289,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,944480,1,66.7,1,0.673,0.000,0.000,1,7.290,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,946451,1,67.5,1,0.673,0.000,0.000,1,7.288,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,948480,1,67.5,1,0.673,0.000,0.000,1,7.289,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,950460,1,67.5,1,0.674,0.000,0.000,1,7.287,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.804,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,952489,1,67.5,1,0.674,0.000,0.000,1,7.287,0.011,0.084,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,954468,1,66.7,1,0.674,0.000,0.000,1,7.286,0.011,0.083,60.9,1,4.786,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,956447,1,66.7,1,0.674,0.000,0.000,1,7.286,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,958476,1,67.5,1,0.674,0.000,0.000,1,7.285,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,960455,1,66.7,1,0.674,0.000,0.000,1,7.286,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,962484,1,66.7,1,0.674,0.000,0.000,1,7.284,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,964463,1,67.5,1,0.674,0.000,0.000,1,7.284,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,966492,1,67.5,1,0.674,0.000,0.000,1,7.284,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,968471,1,67.5,1,0.673,0.000,0.000,1,7.283,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,970450,1,66.7,1,0.673,0.000,0.000,1,7.282,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,972479,1,67.5,1,0.674,0.000,0.000,1,7.282,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,974457,1,66.7,1,0.674,0.000,0.000,1,7.281,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,976486,1,66.7,1,0.673,0.000,0.000,1,7.282,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,978465,1,67.5,1,0.673,0.000,0.000,1,7.281,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,980444,1,66.7,1,0.673,0.000,0.000,1,7.280,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,982473,1,66.7,1,0.673,0.000,0.000,1,7.280,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,984452,1,66.7,1,0.673,0.000,0.000,1,7.281,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,986444,1,66.7,1,0.673,0.000,0.000,1,7.276,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,988473,1,66.7,1,0.673,0.000,0.000,1,7.279,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,990452,1,66.7,1,0.673,0.000,0.000,1,7.276,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,992481,1,66.7,1,0.673,0.000,0.000,1,7.276,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,994461,1,66.7,1,0.673,0.000,0.000,1,7.276,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,996475,1,67.5,1,0.673,0.000,0.000,1,7.275,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,998467,1,66.7,1,0.674,0.000,0.000,1,7.276,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1000456,1,66.7,1,0.674,0.000,0.000,1,7.276,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1002485,1,66.7,1,0.674,0.000,0.000,1,7.276,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1004446,1,66.7,1,0.675,0.000,0.000,1,7.275,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1006477,1,67.5,1,0.675,0.000,0.000,1,7.273,0.011,0.083,60.9,1,4.786,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1008449,1,66.7,1,0.675,0.000,0.000,1,7.273,0.011,0.083,60.9,1,4.786,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1010489,1,66.7,1,0.674,0.000,0.000,1,7.273,0.011,0.083,60.9,1,4.786,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1012469,1,66.7,1,0.674,0.000,0.000,1,7.273,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1014448,1,66.7,1,0.674,0.000,0.000,1,7.271,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1016477,1,66.7,1,0.674,0.000,0.000,1,7.269,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1018456,1,66.7,1,0.674,0.000,0.000,1,7.271,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1020485,1,66.7,1,0.674,0.000,0.000,1,7.270,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1022464,1,66.7,1,0.674,0.000,0.000,1,7.269,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1024493,1,66.7,1,0.674,0.000,0.000,1,7.270,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1026481,1,66.7,1,0.675,0.000,0.000,1,7.267,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1028460,1,66.7,1,0.675,0.000,0.000,1,7.268,0.011,0.083,60.9,1,4.786,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1030489,1,66.7,1,0.675,0.000,0.000,1,7.266,0.011,0.083,60.9,1,4.786,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1032468,1,67.5,1,0.674,0.000,0.000,1,7.266,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1034447,1,66.7,1,0.674,0.000,0.000,1,7.267,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1036476,1,66.7,1,0.674,0.000,0.000,1,7.265,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1038455,1,66.7,1,0.674,0.000,0.000,1,7.264,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1040484,1,66.7,1,0.673,0.000,0.000,1,7.264,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1042463,1,67.5,1,0.673,0.000,0.000,1,7.265,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.801,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1044492,1,66.7,1,0.673,0.000,0.000,1,7.263,0.011,0.083,60.9,1,4.783,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1046471,1,66.7,1,0.673,0.000,0.000,1,7.263,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.803,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1048450,1,66.7,1,0.674,0.000,0.000,1,7.263,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.801,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1050479,1,66.7,1,0.674,0.000,0.000,1,7.264,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.803,47.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1052458,1,66.7,1,0.674,0.000,0.000,1,7.263,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.801,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1054487,1,66.7,1,0.675,0.000,0.000,1,7.262,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.801,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1056466,1,66.7,1,0.675,0.000,0.000,1,7.261,0.011,0.083,60.9,1,4.785,0.364,1.738,95,1,3.801,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1058445,1,66.7,1,0.675,0.000,0.000,1,7.261,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.801,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1060474,1,66.7,1,0.674,0.000,0.000,1,7.260,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.801,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1062453,1,66.7,1,0.674,0.000,0.000,1,7.261,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.801,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1064482,1,66.7,1,0.674,0.000,0.000,1,7.259,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.801,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1066462,1,66.7,1,0.674,0.000,0.000,1,7.259,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.801,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1068492,1,67.5,1,0.674,0.000,0.000,1,7.257,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1070472,1,66.7,1,0.675,0.000,0.000,1,7.258,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1072452,1,66.7,1,0.674,0.000,0.000,1,7.257,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1074483,1,66.7,1,0.674,0.000,0.000,1,7.256,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1076455,1,66.7,1,0.674,0.000,0.000,1,7.253,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1078485,1,67.5,1,0.674,0.000,0.000,1,7.255,0.011,0.083,60.9,1,4.783,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1080466,1,66.7,1,0.674,0.000,0.000,1,7.256,0.011,0.083,60.9,1,4.783,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1082444,1,66.7,1,0.674,0.000,0.000,1,7.255,0.011,0.083,60.9,1,4.783,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1084473,1,66.7,1,0.674,0.000,0.000,1,7.254,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1086452,1,66.7,1,0.674,0.000,0.000,1,7.253,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1088482,1,66.7,1,0.674,0.000,0.000,1,7.253,0.011,0.083,60.9,1,4.784,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1090462,1,66.7,1,0.674,0.000,0.000,1,7.253,0.011,0.083,60.9,1,4.783,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1092492,1,66.7,1,0.673,0.000,0.000,1,7.251,0.011,0.083,60.9,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1094473,1,66.7,1,0.673,0.000,0.000,1,7.251,0.011,0.083,60.9,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1096451,1,66.7,1,0.673,0.000,0.000,1,7.249,0.011,0.083,60.9,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1098480,1,66.7,1,0.673,0.000,0.000,1,7.249,0.011,0.083,60.9,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1100459,1,67.5,1,0.673,0.000,0.000,1,7.249,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1102489,1,66.7,1,0.673,0.000,0.000,1,7.248,0.011,0.083,60.8,1,4.781,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1104469,1,66.7,1,0.673,0.000,0.000,1,7.249,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1106450,1,66.7,1,0.673,0.000,0.000,1,7.246,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1108480,1,66.7,1,0.673,0.000,0.000,1,7.246,0.011,0.083,60.8,1,4.781,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1110458,1,67.5,1,0.673,0.000,0.000,1,7.247,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1112444,1,66.7,1,0.673,0.000,0.000,1,7.247,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1114473,1,67.5,1,0.673,0.000,0.000,1,7.245,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1116452,1,66.7,1,0.673,0.000,0.000,1,7.246,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1118481,1,66.7,1,0.673,0.000,0.000,1,7.246,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1120460,1,67.5,1,0.673,0.000,0.000,1,7.246,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1122489,1,66.7,1,0.674,0.000,0.000,1,7.244,0.011,0.083,60.8,1,4.783,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1124468,1,66.7,1,0.674,0.000,0.000,1,7.241,0.011,0.083,60.8,1,4.783,0.364,1.738,95,1,3.800,47.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1126448,1,66.7,1,0.674,0.000,0.000,1,7.242,0.011,0.083,60.8,1,4.783,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1128478,1,66.7,1,0.673,0.000,0.000,1,7.241,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1130458,1,66.7,1,0.673,0.000,0.000,1,7.240,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,46.9,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1132488,1,66.7,1,0.673,0.000,0.000,1,7.241,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,46.9,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1134469,1,66.7,1,0.673,0.000,0.000,1,7.241,0.011,0.083,60.8,1,4.783,0.364,1.738,95,1,3.800,46.9,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1136448,1,66.7,1,0.674,0.000,0.000,1,7.239,0.011,0.083,60.8,1,4.783,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1138478,1,66.7,1,0.674,0.000,0.000,1,7.237,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1140459,1,66.7,1,0.674,0.000,0.000,1,7.237,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1142489,1,66.7,1,0.674,0.000,0.000,1,7.239,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1144461,1,66.7,1,0.674,0.000,0.000,1,7.237,0.011,0.083,60.8,1,4.783,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1146491,1,66.7,1,0.674,0.000,0.000,1,7.238,0.011,0.083,60.8,1,4.783,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1148472,1,66.7,1,0.674,0.000,0.000,1,7.235,0.011,0.083,60.8,1,4.783,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1150450,1,66.7,1,0.673,0.000,0.000,1,7.233,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1152479,1,66.7,1,0.673,0.000,0.000,1,7.236,0.011,0.083,60.8,1,4.782,0.364,1.738,95,1,3.800,46.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
